3.15E-06
3.56E-06
3.71E-06
3.82E-06
3.90E-06
3.97E-06
4.04E-06
4.11E-06
4.16E-06
4.21E-06
4.28E-06
4.29E-06
4.37E-06
4.41E-06
4.46E-06
4.49E-06
4.53E-06
4.56E-06
4.61E-06
4.65E-06
4.69E-06
4.73E-06
4.76E-06
4.80E-06
4.83E-06
4.85E-06
4.90E-06
4.94E-06
4.97E-06
5.00E-06
